movieId,title,genres
3718,Rush Hour 2 (2001),Action|Comedy
3719,Chocolat (1988),Drama
3720,Hatari! (1962),Adventure|Comedy
3721,"Cage aux Folles, La (1978)",Comedy
3722,"Cage aux Folles II, La (1980)",Comedy
3723,Marat/Sade (1966),Drama|Musical
3724,Paint Your Wagon (1969),Comedy|Musical|Western
3725,"Shootist, The (1976)",Drama|Western
3726,Theremin: An Electronic Odyssey (1993),Documentary
3727,Altered States (1980),Drama|Sci-Fi
3728,Any Which Way You Can (1980),Comedy
3729,Bad Timing: A Sensual Obsession (1980),Drama
3730,American Pie 2 (2001),Comedy
3731,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
3732,"Others, The (2001)",Drama|Horror|Mystery|Thriller
3733,American Outlaws (2001),Action|Comedy|Western
3734,All Over the Guy (2001),Comedy
3735,"Deep End, The (2001)",Drama
3736,Session 9 (2001),Horror|Thriller
3737,Captain Corelli's Mandolin (2001),Drama|Romance|War
3738,Rat Race (2001),Comedy
3739,Bubble Boy (2001),Comedy
3740,"Curse of the Jade Scorpion, The (2001)",Comedy
3741,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
3742,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
3743,Summer Catch (2001),Comedy|Romance
3744,Happy Accidents (2000),Romance|Sci-Fi
3745,Lisa Picard is Famous (a.k.a. Famous) (2000),Comedy|Drama
3746,Maybe Baby (2000),Comedy|Romance
3747,Together (Tillsammans) (2000),Comedy|Drama|Romance
3748,Tortilla Soup (2001),Comedy|Romance
3749,Jeepers Creepers (2001),Horror
3750,O (2001),Drama
3751,Waking Up in Reno (2002),Comedy|Romance
3752,3 Ninjas (1992),Action|Children|Comedy
3753,3 Ninjas Kick Back (1994),Action|Children|Comedy
3754,3 Ninjas Knuckle Up (1995),Action|Children
3755,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
3756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
3757,Rock Star (2001),Comedy|Drama|Musical
3758,Two Can Play That Game (2001),Comedy|Drama
3759,L.I.E. (2001),Drama
3760,Abbott and Costello Meet the Mummy (1955),Comedy|Horror
3761,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
3762,"Glass House, The (2001)",Thriller
3763,Hardball (2001),Drama
3764,Haiku Tunnel (2001),Comedy
3765,Big Trouble (2002),Comedy|Crime
3766,Glitter (2001),Drama|Musical|Romance
3767,Training Day (2001),Crime|Drama|Thriller
3768,Sidewalks of New York (2001),Comedy|Romance
3769,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
3770,"French Lieutenant's Woman, The (1981)",Drama
3771,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
3772,Little Man Tate (1991),Drama
3773,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
3774,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
3775,"Return of a Man Called Horse, The (1976)",Western
3776,Valdez Is Coming (1971),Western
3777,13 Ghosts (1960),Horror
3778,Father Goose (1964),Adventure|Comedy|Romance|War
3779,"Grass Is Greener, The (1960)",Comedy|Romance
3780,Indiscreet (1958),Comedy|Romance
3781,"It's a Mad, Mad, Mad, Mad World (1963)",Comedy
3782,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
3783,"Little Foxes, The (1941)",Drama
3784,Operation Petticoat (1959),Action|Comedy|Romance|War
3785,Play Misty for Me (1971),Drama|Thriller
3786,Pocketful of Miracles (1961),Comedy|Drama
3787,Sayonara (1957),Drama
3788,Spring Break (1983),Comedy
3789,"Vanishing, The (1993)",Mystery|Thriller
3790,Silkwood (1983),Drama
3791,I Never Promised You a Rose Garden (1977),Drama
3792,Quadrophenia (1979),Drama|Musical
3793,SpaceCamp (1986),Adventure|Sci-Fi
3794,When Worlds Collide (1951),Sci-Fi
3795,Don't Say a Word (2001),Thriller
3796,Hearts in Atlantis (2001),Drama
3797,Zoolander (2001),Comedy
3798,Extreme Days (2001),Action|Adventure|Comedy|Drama
3799,Joy Ride (2001),Adventure|Thriller
3800,Max Keeble's Big Move (2001),Children|Comedy
3801,Serendipity (2001),Comedy|Romance
3802,"Big Red One, The (1980)",Action|Adventure|Drama|War
3803,Brubaker (1980),Crime|Drama
3804,"Changeling, The (1980)",Horror|Mystery|Thriller
3805,Cheech & Chong's Next Movie (1980),Comedy
3806,Coal Miner's Daughter (1980),Drama
3807,"Competition, The (1980)",Drama|Romance
3808,Divine Madness! (1980),Comedy
3809,"Dogs of War, The (1980)",Drama|War
3810,Bandits (2001),Comedy|Crime|Romance
3811,Corky Romano (2001),Comedy|Crime
3812,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy
3813,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
3814,My First Mister (2001),Comedy|Drama
3815,Bones (2001),Horror
3816,Brannigan (1975),Action
3817,Clambake (1967),Musical
3818,Dirty Harry (1971),Action|Crime|Thriller
3819,Fiddler on the Roof (1971),Drama|Musical
3820,Making the Grade (1984),Comedy
3821,Mission to Mir (1997),Documentary|IMAX
3822,Not Without My Daughter (1991),Drama
3823,Titanica (1992),Documentary|IMAX
3824,From Hell (2001),Crime|Horror|Mystery|Thriller
3825,"Last Castle, The (2001)",Action
3826,Riding in Cars with Boys (2001),Comedy|Drama
3827,Bangkok Dangerous (2000),Action|Crime|Romance
3828,Dancing at the Blue Iguana (2000),Drama
3829,Focus (2001),Drama
3830,Waking Life (2001),Animation|Drama|Fantasy
3831,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
3832,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
3833,Better Than Sex (2000),Comedy|Romance
3834,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
3835,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama
3836,Life as a House (2001),Drama
3837,"Man Who Wasn't There, The (2001)",Crime|Drama
3838,Trembling Before G-d (2001),Documentary
3839,Domestic Disturbance (2001),Thriller
3840,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
3841,"One, The (2001)",Action|Sci-Fi|Thriller
3842,Tape (2001),Drama
3843,Heist (2001),Crime|Drama
3844,Shallow Hal (2001),Comedy|Fantasy|Romance
3845,When a Stranger Calls (1979),Horror|Thriller
3846,"Wash, The (2001)",Comedy
3847,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
3848,"Fluffer, The (2001)",Drama|Romance
3849,Novocaine (2001),Comedy|Crime|Mystery|Thriller
3850,Black Knight (2001),Adventure|Comedy|Fantasy
3851,Spy Game (2001),Action|Crime|Drama|Thriller
3852,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War
3853,In the Bedroom (2001),Drama
3854,Jabberwocky (1977),Adventure|Comedy|Fantasy
3855,Funny Girl (1968),Drama|Musical|Romance
3856,Circus of Horrors (1960),Horror
3857,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
3858,"Beastmaster, The (1982)",Action|Adventure|Fantasy
3859,Midway (1976),Drama|War
3860,MacArthur (1977),Drama
3861,"Young Lions, The (1958)",Drama|War
3862,Subway (1985),Crime|Drama|Romance|Thriller
3863,"Now, Voyager (1942)",Drama|Romance
3864,Little Women (1933),Drama|Romance
3865,Halls of Montezuma (1950),Adventure|War
3866,Guadalcanal Diary (1943),Action|War
3867,"Cheap Detective, The (1978)",Comedy
3868,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
3869,"Toy, The (1982)",Comedy
3870,Funeral in Berlin (1966),Action|Drama|Thriller
3871,Dressed to Kill (1980),Mystery|Thriller
3872,Fame (1980),Drama|Musical
3873,Fatso (1980),Comedy
3874,"Final Countdown, The (1980)",Action|Sci-Fi
3875,Flash Gordon (1980),Action|Adventure|Sci-Fi
3876,Empire of the Ants (1977),Horror|Sci-Fi
3877,"Enforcer, The (1976)",Crime
3878,"Gauntlet, The (1977)",Action
3879,Invasion U.S.A. (1985),Action|Thriller
3880,Lone Wolf McQuade (1983),Action
3881,Lord of the Flies (1990),Adventure|Drama|Thriller
3882,Morons From Outer Space (1985),Comedy|Sci-Fi
3883,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
3884,"Sicilian, The (1987)",Crime|Drama
3885,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
3886,Sudden Impact (1983),Crime|Thriller
3887,Behind Enemy Lines (2001),Action|Drama|War
3888,"Affair of the Necklace, The (2001)",Drama
3889,"Independent, The (2000)",Comedy
3890,Pornstar: The Legend of Ron Jeremy (2001),Documentary
3891,Ocean's Eleven (2001),Crime|Thriller
3892,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller
3893,No Man's Land (2001),Drama|War
3894,And Then There Were None (1945),Crime|Mystery
3895,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
3896,Moscow on the Hudson (1984),Comedy|Drama
3897,"Owl and the Pussycat, The (1970)",Comedy
3898,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
3899,Not Another Teen Movie (2001),Comedy
3900,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
3901,Iris (2001),Drama
3902,Lantana (2001),Drama|Mystery|Thriller
3903,"Royal Tenenbaums, The (2001)",Comedy|Drama
3904,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
3905,Clockwise (1986),Comedy
3906,Morgan! (1966),Comedy|Drama|Fantasy
3907,How High (2001),Comedy
3908,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy
3909,Joe Somebody (2001),Comedy|Drama|Romance
3910,Kate & Leopold (2001),Comedy|Romance
3911,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
3912,"Majestic, The (2001)",Comedy|Drama|Romance
3913,"Beautiful Mind, A (2001)",Drama|Romance
3914,Little Otik (Otesánek) (2000),Comedy|Drama|Fantasy
3915,"Convent, The (2000)",Horror|Sci-Fi
3916,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
3917,Dodsworth (1936),Drama|Romance
3918,Sahara (1943),Action|Drama|War
3919,Fritz the Cat (1972),Animation
3920,"Party, The (1968)",Comedy
3921,Separate Tables (1958),Drama
3922,Topkapi (1964),Adventure|Comedy|Thriller
3923,Witness for the Prosecution (1957),Drama|Mystery|Thriller
3924,Ali (2001),Drama
3925,Black Hawk Down (2001),Action|Drama|War
3926,Charlotte Gray (2001),Drama|Romance
3927,Yentl (1983),Drama|Musical|Romance
3928,Gosford Park (2001),Comedy|Drama|Mystery
3929,I Am Sam (2001),Drama
3930,Monster's Ball (2001),Drama|Romance
3931,"Shipping News, The (2001)",Drama
3932,"Big Heat, The (1953)",Drama|Film-Noir
3933,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
3934,"Servant, The (1963)",Drama
3935,"Waterdance, The (1992)",Drama
3936,Orange County (2002),Comedy
3937,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
3938,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller
3939,"Russia House, The (1990)",Drama|Thriller
3940,"Truly, Madly, Deeply (1991)",Drama|Romance
3941,Wuthering Heights (1970),Drama
3942,California Suite (1978),Comedy
3943,Dragonslayer (1981),Action|Adventure|Fantasy
3944,Conan the Destroyer (1984),Action|Adventure|Fantasy
3945,Impostor (2002),Action|Drama|Sci-Fi|Thriller
3946,Kung Pow: Enter the Fist (2002),Action|Comedy
3947,Snow Dogs (2002),Adventure|Children|Comedy
3948,48 Hrs. (1982),Action|Comedy|Crime|Drama
3949,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance
3950,Blankman (1994),Comedy
3951,Brainstorm (1983),Sci-Fi|Thriller
3952,Dragon: The Bruce Lee Story (1993),Action|Drama
3953,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)",Crime|Drama
3954,Little Dieter Needs to Fly (1997),Documentary
3955,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
3956,Mrs. Soffel (1984),Drama|Romance
3957,Seconds (1966),Mystery|Sci-Fi|Thriller
3958,One-Eyed Jacks (1961),Western
3959,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
3960,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
3961,"Walk to Remember, A (2002)",Drama|Romance
3962,Metropolis (2001),Animation|Sci-Fi
3963,"Son's Room, The (Stanza del figlio, La) (2001)",Drama
3964,Storytelling (2001),Comedy|Drama
3965,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama
3966,Cousins (1989),Comedy|Romance
3967,Falling in Love (1984),Drama|Romance
3968,Young at Heart (1954),Drama|Musical|Romance
3969,Slackers (2002),Comedy
3970,Birthday Girl (2001),Drama|Romance
3971,"Hunchback of Notre Dame, The (Notre Dame de Paris) (1956)",Drama
3972,Big Fat Liar (2002),Children|Comedy
3973,Collateral Damage (2002),Action|Thriller
3974,Rollerball (2002),Action|Sci-Fi
3975,"Scotland, Pa. (2001)",Comedy|Crime
3976,Baby's Day Out (1994),Comedy
3977,Bright Eyes (1934),Comedy|Drama
3978,Dimples (1936),Musical
3979,Heidi (1937),Children|Drama
3980,"Man Who Loved Women, The (1983)",Comedy
3981,Richard Pryor Here and Now (1983),Comedy|Documentary
3982,Rookie of the Year (1993),Comedy|Fantasy
3983,"Sandlot, The (1993)",Children|Comedy|Drama
3984,Don't Look Now (1973),Drama|Horror|Thriller
3985,Crossroads (2002),Comedy|Musical|Romance
3986,Hart's War (2002),Drama|War
3987,John Q (2002),Crime|Drama|Thriller
3988,Return to Never Land (2002),Adventure|Animation|Children
3989,Super Troopers (2001),Comedy|Crime|Mystery
3990,"Good Son, The (1993)",Drama|Thriller
3991,Last Orders (2001),Drama
3992,After the Fox (Caccia alla volpe) (1966),Comedy|Crime
3993,"Bad and the Beautiful, The (1952)",Drama
3994,Designing Woman (1957),Comedy
3995,Funny Lady (1975),Comedy|Musical
3996,Sleuth (1972),Comedy|Mystery|Thriller
3997,Stroszek (1977),Comedy|Drama
3998,Summer of '42 (1971),Drama
3999,"Touch of Class, A (1973)",Comedy
4000,Town Without Pity (1961),Drama
4001,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller
4002,Queen of the Damned (2002),Fantasy|Horror
4003,Maryam (2000),Drama
4004,Mean Machine (2001),Comedy|Drama
4005,Monsoon Wedding (2001),Comedy|Romance
4006,Wendigo (2001),Drama|Horror
4007,Scratch (2001),Documentary
4008,"Bad News Bears, The (1976)",Comedy
4009,"Bad News Bears Go to Japan, The (1978)",Comedy
4010,"Bad News Bears in Breaking Training, The (1977)",Comedy
4011,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi
4012,Wild Strawberries (Smultronstället) (1957),Drama
4013,Cattle Queen of Montana (1954),Western
4014,Under the Skin (1997),Drama
4015,40 Days and 40 Nights (2002),Comedy|Romance
4016,We Were Soldiers (2002),Action|Drama|War
4017,"Arena, The (a.k.a. Naked Warriors) (1974)",Action|Adventure
4018,"Church, The (Chiesa, La) (1989)",Drama|Fantasy|Horror
4019,Cross Creek (1983),Drama
4020,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
4021,Intersection (1994),Drama|Romance
4022,"Jo Jo Dancer, Your Life is Calling (1986)",Drama
4023,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror
4024,"Amazing Adventure, The (a.k.a. The Amazing Quest of Ernest Bliss) (1936)",Comedy|Drama|Romance
4025,My Favorite Brunette (1947),Comedy|Mystery
4026,Royal Wedding (1951),Comedy|Musical|Romance
4027,Scarlet Street (1945),Film-Noir
4028,All About the Benjamins (2002),Action|Comedy|Crime
4029,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
4030,Full Frontal (2002),Comedy|Drama|Romance
4031,Divorcing Jack (1998),Comedy|Thriller
4032,Luminarias (2000),Comedy|Romance
4033,"Magnificent Ambersons, The (1942)",Drama|Romance
4034,Gloria (1980),Drama|Thriller
4035,Hangar 18 (1980),Action|Sci-Fi|Thriller
4036,Heaven's Gate (1980),Western
4037,Hopscotch (1980),Comedy
4038,Inside Moves (1980),Drama
4039,"Jazz Singer, The (1980)",Musical
4040,Lion of the Desert (1980),War
4041,"Long Good Friday, The (1980)",Drama|Thriller
4042,"Octagon, The (1980)",Action
4043,"Oh, God! Book II (1980)",Comedy
4044,"Oh, God! (1977)",Comedy|Fantasy
4045,Ice Age (2002),Adventure|Animation|Children|Comedy
4046,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
4047,Showtime (2002),Action|Comedy
4048,Harrison's Flowers (2000),Drama
4049,Kissing Jessica Stein (2001),Comedy|Romance
4050,Pauline & Paulette (Pauline en Paulette) (2001),Comedy|Drama
4051,Promises (2001),Documentary
4052,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
4053,All the Right Moves (1983),Drama|Romance
4054,"Ghost Breakers, The (1940)",Comedy|Horror
4055,"Paleface, The (1948)",Comedy|Western
4056,Road to Morocco (1942),Comedy
4057,Road to Singapore (1940),Comedy|Musical
4058,Road to Utopia (1946),Comedy
4059,Road to Zanzibar (1941),Comedy
4060,Split Second (1992),Action|Sci-Fi|Thriller
4061,Taps (1981),Drama
4062,Return of the Secaucus 7 (1980),Drama
4063,Seems Like Old Times (1980),Comedy|Romance
4064,Serial (1980),Comedy
4065,Shogun Assassin (1980),Action|Adventure
4066,Smokey and the Bandit II (1980),Action|Comedy
4067,Smokey and the Bandit (1977),Action|Comedy
4068,Smokey and the Bandit III (1983),Action|Comedy
4069,Spetters (1980),Comedy|Drama
4070,Stir Crazy (1980),Comedy
4071,"Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan) (1980)",Comedy
4072,Blade II (2002),Action|Horror|Thriller
4073,Sorority Boys (2002),Comedy
4074,Stolen Summer (2002),Drama
4075,George Washington (2000),Drama
4076,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller
4077,Death to Smoochy (2002),Comedy|Crime|Drama
4078,Panic Room (2002),Thriller
4079,"Rookie, The (2002)",Drama
4080,"Piano Teacher, The (La pianiste) (2001)",Drama
4081,"Evil That Men Do, The (1984)",Action|Thriller
4082,Impromptu (1991),Comedy|Romance
4083,High Crimes (2002),Thriller
4084,National Lampoon's Van Wilder (2002),Comedy
4085,Crush (2001),Comedy|Romance
4086,"Atomic Cafe, The (1982)",Documentary|War
4087,Body and Soul (1947),Drama|Film-Noir
4088,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
4089,Slap Shot (1977),Comedy
4090,Changing Lanes (2002),Drama|Thriller
4091,Frailty (2001),Crime|Drama|Thriller
4092,New Best Friend (2002),Drama|Thriller
4093,"Sweetest Thing, The (2002)",Comedy|Romance
4094,"Cat's Meow, The (2002)",Drama|Thriller
4095,Human Nature (2001),Comedy|Romance
4096,My Big Fat Greek Wedding (2002),Comedy|Romance
4097,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
4098,Bite the Bullet (1975),Action|Adventure|Western
4099,Joe Versus the Volcano (1990),Comedy|Romance
4100,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
4101,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi
4102,Three Men and a Baby (1987),Comedy
4103,Three Men and a Little Lady (1990),Comedy|Romance
4104,Transylvania 6-5000 (1985),Comedy|Horror
4105,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller
4106,Murder by Numbers (2002),Crime|Thriller
4107,"Scorpion King, The (2002)",Action|Adventure|Fantasy
4108,Chelsea Walls (2001),Drama
4109,Enigma (2001),Romance|Thriller
4110,Nine Queens (Nueve reinas) (2000),Crime|Thriller
4111,"Triumph of Love, The (2001)",Comedy
4112,Jason X (2002),Horror|Sci-Fi|Thriller
4113,Life or Something Like It (2002),Comedy|Romance
4114,Dogtown and Z-Boyz (2001),Documentary
4115,Rain (2001),Drama|Romance
4116,"Salton Sea, The (2002)",Crime|Drama|Thriller
4117,"Aviator, The (1985)",Adventure
4118,Bob le Flambeur (1955),Crime|Drama
4119,Cadillac Man (1990),Comedy|Crime
4120,"Coca-Cola Kid, The (1985)",Comedy|Romance
4121,Delirious (1991),Comedy
4122,Husbands and Wives (1992),Comedy|Drama
4123,Lenny (1974),Drama
4124,Thief of Hearts (1984),Drama|Thriller
4125,Hollywood Ending (2002),Comedy|Drama
4126,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
4127,"Mystic Masseur, The (2001)",Drama
4128,The Big Sleep (1978),Thriller
4129,Butterflies Are Free (1972),Comedy|Drama
4130,Cactus Flower (1969),Comedy
4131,"Cassandra Crossing, The (1976)",Drama
4132,Iron Will (1994),Adventure
4133,Rambling Rose (1991),Drama
4134,"Survivors, The (1983)",Comedy
4135,White Fang (1991),Adventure
4136,"New Guy, The (2002)",Comedy
4137,Unfaithful (2002),Drama|Thriller
4138,My Beautiful Laundrette (1985),Drama|Romance
4139,Calamity Jane (1953),Musical|Western
4140,"Harvey Girls, The (1946)",Comedy|Musical|Western
4141,About a Boy (2002),Comedy|Drama|Romance
4142,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
4143,"Believer, The (2001)",Drama
4144,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
4145,"Charge of the Light Brigade, The (1968)",Drama|War
4146,Every Which Way But Loose (1978),Comedy
4147,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery
4148,I Want to Live! (1958),Crime|Drama
4149,"Last Waltz, The (1978)",Documentary
4150,Enough (2002),Drama|Thriller
4151,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
4152,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
4153,CQ (2001),Drama
4154,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
4155,Bus Stop (1956),Comedy|Drama|Romance
4156,Cowboy (1958),Western
4157,Don't Bother to Knock (1952),Drama|Thriller
4158,"Gambler, The (1974)",Drama
4159,Let's Make Love (1960),Comedy|Musical|Romance
4160,Monkey Business (1952),Comedy|Sci-Fi
4161,Requiem for a Heavyweight (1962),Drama
4162,"Sum of All Fears, The (2002)",Drama|Thriller
4163,Undercover Brother (2002),Comedy
4164,84 Charing Cross Road (1987),Drama|Romance
4165,Rapid Fire (1992),Action
4166,Silent Running (1972),Drama|Sci-Fi
4167,Bad Company (2002),Action|Comedy|Crime
4168,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
4169,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
4170,"Bourne Identity, The (2002)",Action|Mystery|Thriller
4171,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
4172,Windtalkers (2002),Action|Drama|War
4173,"Dangerous Lives of Altar Boys, The (2002)",Drama
4174,Gangster No. 1 (2000),Action|Crime|Thriller
4175,Caveman (1981),Comedy
4176,Cheech & Chong's The Corsican Brothers (1984),Comedy
4177,Goin' South (1978),Comedy|Western
4178,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
4179,Hombre (1967),Western
4180,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller
4181,Men at Work (1990),Action|Comedy
4182,S.O.B. (1981),Comedy
4183,She Wore a Yellow Ribbon (1949),Western
4184,V. I. Warshawski (1991),Action|Comedy|Crime
4185,Juwanna Mann (2002),Comedy
4186,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
4187,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
4188,Rabbit-Proof Fence (2002),Adventure|Drama
4189,Sunshine State (2002),Drama
4190,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
4191,Mr. Deeds (2002),Comedy|Romance
4192,Lovely & Amazing (2001),Comedy|Drama|Romance
4193,Pumpkin (2002),Comedy|Drama|Romance
4194,Look Who's Talking Now (1993),Children|Comedy|Romance
4195,Lost in Yonkers (1993),Comedy|Drama
4196,"Object of Beauty, The (1991)",Comedy|Drama
4197,Wagons East (1994),Comedy|Western
4198,Like Mike (2002),Children|Comedy|Fantasy
4199,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
4200,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
4201,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy
4202,Reign of Fire (2002),Action|Adventure|Fantasy
4203,Road to Perdition (2002),Crime|Drama
4204,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller
4205,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
4206,Never Again (2001),Comedy|Romance
4207,20 Million Miles to Earth (1957),Sci-Fi
4208,The Importance of Being Earnest (1952),Comedy|Romance
4209,1776 (1972),Children|Drama|Musical
4210,Z (1969),Drama|Mystery|Thriller
4211,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller
4212,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
4213,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
4214,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
4215,Stuart Little 2 (2002),Children|Comedy
4216,Austin Powers in Goldmember (2002),Comedy
4217,"Country Bears, The (2002)",Children|Comedy
4218,"Kid Stays in the Picture, The (2002)",Documentary
4219,Tadpole (2002),Comedy|Drama|Romance
4220,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
4221,"Eddy Duchin Story, The (1956)",Drama|Musical|Romance
4222,In Like Flint (1967),Action|Adventure|Comedy
4223,Ossessione (1943),Drama
4224,Our Man Flint (1965),Adventure|Comedy|Sci-Fi
4225,Red Beard (Akahige) (1965),Drama
4226,Robin and Marian (1976),Adventure|Drama|Romance
4227,Top Secret! (1984),Comedy
4228,"Master of Disguise, The (2002)",Comedy|Mystery
4229,Signs (2002),Horror|Sci-Fi|Thriller
4230,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
4231,"Good Girl, The (2002)",Comedy|Drama
4232,Blood Work (2002),Crime|Drama|Mystery|Thriller
4233,xXx (2002),Action|Crime|Thriller
4234,24 Hour Party People (2002),Comedy|Drama|Musical
4235,Biggie and Tupac (2002),Documentary
4236,Pandora's Box (2002),Drama|Thriller
4237,Secret Ballot (Raye makhfi) (2001),Comedy
4238,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary
4239,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
4240,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
4241,Change of Habit (1969),Drama
4242,"Principal, The (1987)",Action|Crime|Drama
4243,Rollerball (1975),Action|Drama|Sci-Fi
4244,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi
4245,Blue Crush (2002),Adventure|Drama|Romance
4246,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
4247,Possession (2002),Drama|Romance
4248,One Hour Photo (2002),Drama|Thriller
4249,Serving Sara (2002),Comedy|Romance
4250,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
4251,Undisputed (2002),Drama
4252,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance
4253,Hush! (2001),Drama
4254,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
4255,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
